2026/06/07 18:04更新,#genre#
CCTV-11戏曲,http://220.167.170.144:4000/rtp/239.120.1.163:9036
CCTV-12社会与法,http://220.167.170.144:4000/rtp/239.120.1.230:9502
CCTV-13新闻,http://220.167.170.144:4000/rtp/239.120.1.165:9048
CCTV-14少儿,http://220.167.170.144:4000/rtp/239.120.1.193:8284
CCTV-15音乐,http://220.167.170.144:4000/rtp/239.120.1.167:9060
CCTV-16奥林匹克,http://220.167.170.144:4000/rtp/239.120.1.252:9554
CCTV-17农业农村,http://220.167.170.144:4000/rtp/239.120.1.68:8370
CCTV-5+体育赛事,http://220.167.170.144:4000/rtp/239.120.1.245:9428
甘肃卫视,http://220.167.170.144:4000/rtp/239.120.1.118:8700
东方卫视,http://220.167.170.144:4000/rtp/239.120.1.121:8784
北京卫视,http://220.167.170.144:4000/rtp/239.120.1.122:8790
黑龙江卫视,http://220.167.170.144:4000/rtp/239.120.1.124:8802
江苏卫视,http://220.167.170.144:4000/rtp/239.120.1.125:8808
广东卫视,http://220.167.170.144:4000/rtp/239.120.1.126:8814
湖南卫视,http://220.167.170.144:4000/rtp/239.120.1.127:8820
浙江卫视,http://220.167.170.144:4000/rtp/239.120.1.128:8826
湖北卫视,http://220.167.170.144:4000/rtp/239.120.1.129:8832
深圳卫视,http://220.167.170.144:4000/rtp/239.120.1.137:8880
贵州卫视,http://220.167.170.144:4000/rtp/239.120.1.142:8910
重庆卫视,http://220.167.170.144:4000/rtp/239.120.1.146:8934
四川卫视,http://220.167.170.144:4000/rtp/239.120.1.147:8940
河南卫视,http://220.167.170.144:4000/rtp/239.120.1.148:8946
吉林卫视,http://220.167.170.144:4000/rtp/239.120.1.151:8964
广西卫视,http://220.167.170.144:4000/rtp/239.120.1.155:8988
山东卫视,http://220.167.170.144:4000/rtp/239.120.1.211:9294
河北卫视,http://220.167.170.144:4000/rtp/239.120.1.212:9300
安徽卫视,http://220.167.170.144:4000/rtp/239.120.1.226:9348
江西卫视,http://220.167.170.144:4000/rtp/239.120.1.228:9356
辽宁卫视,http://220.167.170.144:4000/rtp/239.120.1.229:9360
东南卫视,http://220.167.170.144:4000/rtp/239.120.1.232:9372
天津卫视,http://220.167.170.144:4000/rtp/239.120.1.233:9514
北京卫视4K超高清,http://220.167.170.144:4000/rtp/239.120.1.111:8254
北京卫视4K超高清,http://220.167.170.144:4000/rtp/239.120.1.110:8250
上海欢笑剧场,http://220.167.170.144:4000/rtp/239.120.1.216:9316
上海欢笑剧场,http://220.167.170.144:4000/rtp/239.120.1.186:8378
上海游戏风云,http://220.167.170.144:4000/rtp/239.120.1.215:9312
上海乐游频道,http://220.167.170.144:4000/rtp/239.120.1.217:9320
上海动漫秀场,http://220.167.170.144:4000/rtp/239.120.1.219:9328
上海生活时尚,http://220.167.170.144:4000/rtp/239.120.1.220:9332
上海都市剧场,http://220.167.170.144:4000/rtp/239.120.1.221:9336
上海东方财经,http://220.167.170.144:4000/rtp/239.120.1.55:8304
上海法治天地,http://220.167.170.144:4000/rtp/239.120.1.54:8298
上海金色学堂,http://220.167.170.144:4000/rtp/239.120.1.69:8374
金鹰纪实,http://220.167.170.144:4000/rtp/239.120.1.73:8412
快乐垂钓,http://220.167.170.144:4000/rtp/239.120.1.225:9346
陕西卫视,http://220.167.170.144:4000/rtp/239.120.1.117:8694
宁夏卫视,http://220.167.170.144:4000/rtp/239.120.1.130:8838
新疆卫视,http://220.167.170.144:4000/rtp/239.120.1.134:8862
内蒙古卫视,http://220.167.170.144:4000/rtp/239.120.1.135:8868
西藏卫视,http://220.167.170.144:4000/rtp/239.120.1.136:8874
海南卫视,http://220.167.170.144:4000/rtp/239.120.1.141:8904
山西卫视,http://220.167.170.144:4000/rtp/239.120.1.143:8916
云南卫视,http://220.167.170.144:4000/rtp/239.120.1.156:8994
延边卫视,http://220.167.170.144:4000/rtp/239.120.1.132:8354
兵团卫视,http://220.167.170.144:4000/rtp/239.120.1.240:9404
山东教育卫视,http://220.167.170.144:4000/rtp/239.120.1.177:8272
哈哈炫动,http://220.167.170.144:4000/rtp/239.120.1.140:8898
金鹰卡通,http://220.167.170.144:4000/rtp/239.120.1.139:8892
卡酷少儿,http://220.167.170.144:4000/rtp/239.120.1.138:8886
嘉佳卡通,http://220.167.170.144:4000/rtp/239.120.1.108:8640
CETV1,http://220.167.170.144:4000/rtp/239.120.1.133:8856
CETV2,http://220.167.170.144:4000/rtp/239.120.1.44:8238
CETV4,http://220.167.170.144:4000/rtp/239.120.1.45:8244
CGTN英语,http://220.167.170.144:4000/rtp/239.120.1.161:9024
天元围棋,http://220.167.170.144:4000/rtp/239.120.1.59:8320
中国天气,http://220.167.170.144:4000/rtp/239.120.1.241:9408
海北电视台,http://220.167.170.144:4000/rtp/239.120.1.200:8404
久治,http://220.167.170.144:4000/rtp/239.120.1.34:9534
青海油田,http://220.167.170.144:4000/rtp/239.120.1.144:8416
矿区生活,http://220.167.170.144:4000/rtp/239.120.1.145:8420

云南电信-组播1,#genre#
云南卫视,http://106.59.3.238:55555/rtp/239.200.200.145:8840
云南都市频道,http://106.59.3.238:55555/rtp/239.200.200.12:8844
云南娱乐频道,http://106.59.3.238:55555/rtp/239.200.200.13:8848
云南影视频道,http://106.59.3.238:55555/rtp/239.200.200.15:8856
云南康旅频道,http://106.59.3.238:55555/rtp/239.200.200.31:8860
云南少儿频道,http://106.59.3.238:55555/rtp/239.200.200.32:8864
澜湄国际频道,http://106.59.3.238:55555/rtp/239.200.200.33:8024
云南4K频道,http://106.59.3.238:55555/rtp/239.200.200.178:8884
楚雄新闻频道,http://106.59.3.238:55555/rtp/239.200.200.116:8708
禄丰市电视台,http://106.59.3.238:55555/rtp/239.200.200.163:8798
CCTV-1综合,http://106.59.3.238:55555/udp/239.200.201.135:8880
CCTV-1综合,http://106.59.3.238:55555/udp/239.200.200.70:8008
CCTV-1综合,http://106.59.3.238:55555/udp/239.200.200.95:8044
CCTV-1综合,http://106.59.3.238:55555/rtp/239.200.200.2:8080
CCTV-1综合,http://106.59.3.238:55555/rtp/239.200.200.14:8852
CCTV-1综合,http://106.59.3.238:55555/rtp/239.200.201.45:8800
CCTV-1综合,http://106.59.3.238:55555/rtp/239.200.200.117:8712
CCTV-2财经,http://106.59.3.238:55555/udp/239.200.200.104:8084
CCTV-3综艺,http://106.59.3.238:55555/udp/239.200.200.18:9008
CCTV-4中文国际,http://106.59.3.238:55555/udp/239.200.200.128:8652
CCTV-5体育,http://106.59.3.238:55555/udp/239.200.200.20:9016
CCTV-5+体育赛事,http://106.59.3.238:55555/rtp/239.200.200.9:8004
CCTV-6电影,http://106.59.3.238:55555/rtp/239.200.200.21:9020
CCTV-7国防军事,http://106.59.3.238:55555/udp/239.200.200.105:8104
CCTV-8电视剧,http://106.59.3.238:55555/udp/239.200.200.23:9028
CCTV-9纪录,http://106.59.3.238:55555/udp/239.200.200.106:8112
CCTV-10科教,http://106.59.3.238:55555/rtp/239.200.200.107:8116
CCTV-11戏曲,http://106.59.3.238:55555/rtp/239.200.201.125:8480
CCTV-12社会与法,http://106.59.3.238:55555/udp/239.200.200.108:8124
CCTV-13新闻,http://106.59.3.238:55555/udp/239.200.201.170:8620
CCTV-14少儿,http://106.59.3.238:55555/udp/239.200.200.109:8132
CCTV-15音乐,http://106.59.3.238:55555/rtp/239.200.201.112:8496
CCTV-16奥林匹克,http://106.59.3.238:55555/rtp/239.200.200.193:8776
CCTV-16奥林匹克4K,http://106.59.3.238:55555/rtp/239.200.200.194:8780
CCTV-17农业农村,http://106.59.3.238:55555/rtp/239.200.201.128:8504
CHC动作电影,http://106.59.3.238:55555/rtp/239.200.201.31:8144
CHC影迷电影,http://106.59.3.238:55555/rtp/239.200.201.34:8148
CHC家庭影院,http://106.59.3.238:55555/rtp/239.200.201.30:8140
CCTV第一剧场,http://106.59.3.238:55555/rtp/239.200.200.82:8004
CCTV电视指南,http://106.59.3.238:55555/rtp/239.200.200.83:8000
CCTV风云剧场,http://106.59.3.238:55555/rtp/239.200.200.84:8016
CCTV怀旧剧场,http://106.59.3.238:55555/rtp/239.200.200.85:8032
CCTV风云音乐,http://106.59.3.238:55555/rtp/239.200.200.86:8008
CCTV风云足球,http://106.59.3.238:55555/rtp/239.200.200.88:8020
CCTV高尔夫网球,http://106.59.3.238:55555/rtp/239.200.200.89:8024
CCTV兵器科技,http://106.59.3.238:55555/rtp/239.200.200.91:8036
CCTV央视文化精品,http://106.59.3.238:55555/rtp/239.200.200.92:8028
CCTV女性时尚,http://106.59.3.238:55555/rtp/239.200.200.100:8084
CCTV世界地理,http://106.59.3.238:55555/rtp/239.200.200.130:8012
CCTV央视台球,http://106.59.3.238:55555/rtp/239.200.200.135:8076
CCTV4K超高清,http://106.59.3.238:55555/rtp/239.200.200.202:8784
安徽卫视,http://106.59.3.238:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.3.238:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.3.238:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.3.238:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.3.238:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.3.238:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.3.238:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.3.238:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.3.238:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.3.238:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.3.238:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.3.238:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.3.238:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.3.238:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.3.238:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.3.238:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.3.238:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.3.238:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.3.238:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.3.238:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.3.238:55555/udp/239.200.200.167:8736
内蒙卫视,http://106.59.3.238:55555/rtp/239.200.200.57:8296
广西卫视,http://106.59.3.238:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.3.238:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.3.238:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.3.238:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.3.238:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.3.238:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.3.238:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.3.238:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.3.238:55555/rtp/239.200.201.136:8140
山东教育卫视,http://106.59.3.238:55555/rtp/239.200.201.77:8132
CCTV-4美洲,http://106.59.3.238:55555/rtp/239.200.201.181:4220
CCTV-4欧洲,http://106.59.3.238:55555/rtp/239.200.201.180:4220
CETV1,http://106.59.3.238:55555/udp/239.200.201.49:8756
CETV2,http://106.59.3.238:55555/rtp/239.200.201.121:8780
CETV4,http://106.59.3.238:55555/rtp/239.200.201.122:8784
CGTN英语,http://106.59.3.238:55555/udp/239.200.200.30:8500
CGTN英语,http://106.59.3.238:55555/udp/239.200.201.182:4220
CGTN纪录,http://106.59.3.238:55555/udp/239.200.201.183:4220
CGTN阿拉伯语,http://106.59.3.238:55555/udp/239.200.201.186:4220
CGTN俄语,http://106.59.3.238:55555/udp/239.200.201.187:4220
CGTN西班牙语,http://106.59.3.238:55555/udp/239.200.201.184:4220
CGTN法语,http://106.59.3.238:55555/rtp/239.200.201.185:4220
北京纪实科教,http://106.59.3.238:55555/rtp/239.200.200.147:8728
金鹰纪实,http://106.59.3.238:55555/rtp/239.200.201.126:8840
金鹰卡通,http://106.59.3.238:55555/rtp/239.200.200.65:8328
快乐垂钓,http://106.59.3.238:55555/rtp/239.200.200.103:8400
茶频道,http://106.59.3.238:55555/rtp/239.200.201.36:8404
河南梨园频道,http://106.59.3.238:55555/rtp/239.200.200.101:8048
河南文物宝库,http://106.59.3.238:55555/rtp/239.200.200.96:8112
河南武术世界,http://106.59.3.238:55555/rtp/239.200.200.90:8064
中国交通,http://106.59.3.238:55555/udp/239.200.201.138:8556
华数电影1,http://106.59.3.238:55555/udp/239.200.200.77:9016
华数电影2,http://106.59.3.238:55555/udp/239.200.200.73:9024
华数电视剧1,http://106.59.3.238:55555/rtp/239.200.200.72:9020
华数电视剧2,http://106.59.3.238:55555/udp/239.200.200.74:9012
华数电视剧3,http://106.59.3.238:55555/udp/239.200.200.11:8072
华数电视剧4,http://106.59.3.238:55555/rtp/239.200.200.78:1234
华数动漫,http://106.59.3.238:55555/rtp/239.200.200.75:9000
先锋乒羽,http://106.59.3.238:55555/rtp/239.200.201.33:4120
卡酷少儿,http://106.59.3.238:55555/rtp/239.200.200.64:8324
新动漫,http://106.59.3.238:55555/rtp/239.200.201.32:4120
重庆汽摩,http://106.59.3.238:55555/rtp/239.200.200.98:8052
IPTV1,http://106.59.3.238:55555/udp/239.200.200.81:1234
IPTV2,http://106.59.3.238:55555/rtp/239.200.200.79:1234
IPTV3,http://106.59.3.238:55555/udp/239.200.200.76:9004
IPTV4,http://106.59.3.238:55555/rtp/239.200.200.71:8012
IPTV5,http://106.59.3.238:55555/udp/239.200.201.5:4120
IPTV6,http://106.59.3.238:55555/udp/239.200.201.81:4120
IPTV7,http://106.59.3.238:55555/rtp/239.200.200.10:9008
IPTV10,http://106.59.3.238:55555/rtp/239.200.200.80:1234
云南电信-组播2,#genre#
云南卫视,http://106.59.3.73:55555/rtp/239.200.200.145:8840
云南都市频道,http://106.59.3.73:55555/rtp/239.200.200.12:8844
云南娱乐频道,http://106.59.3.73:55555/rtp/239.200.200.13:8848
云南影视频道,http://106.59.3.73:55555/rtp/239.200.200.15:8856
云南康旅频道,http://106.59.3.73:55555/rtp/239.200.200.31:8860
云南少儿频道,http://106.59.3.73:55555/rtp/239.200.200.32:8864
澜湄国际频道,http://106.59.3.73:55555/rtp/239.200.200.33:8024
云南4K频道,http://106.59.3.73:55555/rtp/239.200.200.178:8884
楚雄新闻频道,http://106.59.3.73:55555/rtp/239.200.200.116:8708
禄丰市电视台,http://106.59.3.73:55555/rtp/239.200.200.163:8798
CCTV-1综合,http://106.59.3.73:55555/udp/239.200.201.135:8880
CCTV-1综合,http://106.59.3.73:55555/udp/239.200.200.70:8008
CCTV-1综合,http://106.59.3.73:55555/udp/239.200.200.95:8044
CCTV-1综合,http://106.59.3.73:55555/rtp/239.200.200.2:8080
CCTV-1综合,http://106.59.3.73:55555/rtp/239.200.200.14:8852
CCTV-1综合,http://106.59.3.73:55555/rtp/239.200.201.45:8800
CCTV-1综合,http://106.59.3.73:55555/rtp/239.200.200.117:8712
CCTV-2财经,http://106.59.3.73:55555/udp/239.200.200.104:8084
CCTV-3综艺,http://106.59.3.73:55555/udp/239.200.200.18:9008
CCTV-4中文国际,http://106.59.3.73:55555/udp/239.200.200.128:8652
CCTV-5体育,http://106.59.3.73:55555/udp/239.200.200.20:9016
CCTV-5+体育赛事,http://106.59.3.73:55555/rtp/239.200.200.9:8004
CCTV-6电影,http://106.59.3.73:55555/rtp/239.200.200.21:9020
CCTV-7国防军事,http://106.59.3.73:55555/udp/239.200.200.105:8104
CCTV-8电视剧,http://106.59.3.73:55555/udp/239.200.200.23:9028
CCTV-9纪录,http://106.59.3.73:55555/udp/239.200.200.106:8112
CCTV-10科教,http://106.59.3.73:55555/rtp/239.200.200.107:8116
CCTV-11戏曲,http://106.59.3.73:55555/rtp/239.200.201.125:8480
CCTV-12社会与法,http://106.59.3.73:55555/udp/239.200.200.108:8124
CCTV-13新闻,http://106.59.3.73:55555/udp/239.200.201.170:8620
CCTV-14少儿,http://106.59.3.73:55555/udp/239.200.200.109:8132
CCTV-15音乐,http://106.59.3.73:55555/rtp/239.200.201.112:8496
CCTV-16奥林匹克,http://106.59.3.73:55555/rtp/239.200.200.193:8776
CCTV-16奥林匹克4K,http://106.59.3.73:55555/rtp/239.200.200.194:8780
CCTV-17农业农村,http://106.59.3.73:55555/rtp/239.200.201.128:8504
CHC动作电影,http://106.59.3.73:55555/rtp/239.200.201.31:8144
CHC影迷电影,http://106.59.3.73:55555/rtp/239.200.201.34:8148
CHC家庭影院,http://106.59.3.73:55555/rtp/239.200.201.30:8140
CCTV第一剧场,http://106.59.3.73:55555/rtp/239.200.200.82:8004
CCTV电视指南,http://106.59.3.73:55555/rtp/239.200.200.83:8000
CCTV风云剧场,http://106.59.3.73:55555/rtp/239.200.200.84:8016
CCTV怀旧剧场,http://106.59.3.73:55555/rtp/239.200.200.85:8032
CCTV风云音乐,http://106.59.3.73:55555/rtp/239.200.200.86:8008
CCTV风云足球,http://106.59.3.73:55555/rtp/239.200.200.88:8020
CCTV高尔夫网球,http://106.59.3.73:55555/rtp/239.200.200.89:8024
CCTV兵器科技,http://106.59.3.73:55555/rtp/239.200.200.91:8036
CCTV央视文化精品,http://106.59.3.73:55555/rtp/239.200.200.92:8028
CCTV女性时尚,http://106.59.3.73:55555/rtp/239.200.200.100:8084
CCTV世界地理,http://106.59.3.73:55555/rtp/239.200.200.130:8012
CCTV央视台球,http://106.59.3.73:55555/rtp/239.200.200.135:8076
CCTV4K超高清,http://106.59.3.73:55555/rtp/239.200.200.202:8784
安徽卫视,http://106.59.3.73:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.3.73:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.3.73:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.3.73:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.3.73:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.3.73:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.3.73:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.3.73:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.3.73:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.3.73:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.3.73:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.3.73:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.3.73:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.3.73:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.3.73:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.3.73:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.3.73:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.3.73:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.3.73:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.3.73:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.3.73:55555/udp/239.200.200.167:8736
内蒙卫视,http://106.59.3.73:55555/rtp/239.200.200.57:8296
广西卫视,http://106.59.3.73:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.3.73:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.3.73:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.3.73:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.3.73:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.3.73:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.3.73:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.3.73:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.3.73:55555/rtp/239.200.201.136:8140
山东教育卫视,http://106.59.3.73:55555/rtp/239.200.201.77:8132
CCTV-4美洲,http://106.59.3.73:55555/rtp/239.200.201.181:4220
CCTV-4欧洲,http://106.59.3.73:55555/rtp/239.200.201.180:4220
CETV1,http://106.59.3.73:55555/udp/239.200.201.49:8756
CETV2,http://106.59.3.73:55555/rtp/239.200.201.121:8780
CETV4,http://106.59.3.73:55555/rtp/239.200.201.122:8784
CGTN英语,http://106.59.3.73:55555/udp/239.200.200.30:8500
CGTN英语,http://106.59.3.73:55555/udp/239.200.201.182:4220
CGTN纪录,http://106.59.3.73:55555/udp/239.200.201.183:4220
CGTN阿拉伯语,http://106.59.3.73:55555/udp/239.200.201.186:4220
CGTN俄语,http://106.59.3.73:55555/udp/239.200.201.187:4220
CGTN西班牙语,http://106.59.3.73:55555/udp/239.200.201.184:4220
CGTN法语,http://106.59.3.73:55555/rtp/239.200.201.185:4220
北京纪实科教,http://106.59.3.73:55555/rtp/239.200.200.147:8728
金鹰纪实,http://106.59.3.73:55555/rtp/239.200.201.126:8840
金鹰卡通,http://106.59.3.73:55555/rtp/239.200.200.65:8328
快乐垂钓,http://106.59.3.73:55555/rtp/239.200.200.103:8400
茶频道,http://106.59.3.73:55555/rtp/239.200.201.36:8404
河南梨园频道,http://106.59.3.73:55555/rtp/239.200.200.101:8048
河南文物宝库,http://106.59.3.73:55555/rtp/239.200.200.96:8112
河南武术世界,http://106.59.3.73:55555/rtp/239.200.200.90:8064
中国交通,http://106.59.3.73:55555/udp/239.200.201.138:8556
华数电影1,http://106.59.3.73:55555/udp/239.200.200.77:9016
华数电影2,http://106.59.3.73:55555/udp/239.200.200.73:9024
华数电视剧1,http://106.59.3.73:55555/rtp/239.200.200.72:9020
华数电视剧2,http://106.59.3.73:55555/udp/239.200.200.74:9012
华数电视剧3,http://106.59.3.73:55555/udp/239.200.200.11:8072
华数电视剧4,http://106.59.3.73:55555/rtp/239.200.200.78:1234
华数动漫,http://106.59.3.73:55555/rtp/239.200.200.75:9000
先锋乒羽,http://106.59.3.73:55555/rtp/239.200.201.33:4120
卡酷少儿,http://106.59.3.73:55555/rtp/239.200.200.64:8324
新动漫,http://106.59.3.73:55555/rtp/239.200.201.32:4120
重庆汽摩,http://106.59.3.73:55555/rtp/239.200.200.98:8052
IPTV1,http://106.59.3.73:55555/udp/239.200.200.81:1234
IPTV2,http://106.59.3.73:55555/rtp/239.200.200.79:1234
IPTV3,http://106.59.3.73:55555/udp/239.200.200.76:9004
IPTV4,http://106.59.3.73:55555/rtp/239.200.200.71:8012
IPTV5,http://106.59.3.73:55555/udp/239.200.201.5:4120
IPTV6,http://106.59.3.73:55555/udp/239.200.201.81:4120
IPTV7,http://106.59.3.73:55555/rtp/239.200.200.10:9008
IPTV10,http://106.59.3.73:55555/rtp/239.200.200.80:1234

湖南电信-组播1,#genre#
九画面,http://175.8.182.180:7878/udp/239.76.245.131:1234
